10;140453.8494;6402292.7580;0.0000
11;140453.9001;6402293.9538;0.0000
12;140454.1371;6402299.5488;0.0000
13;140454.1880;6402300.7509;0.0000
14;140455.2294;6402301.7075;0.0000
15;140471.2152;6402301.0273;0.0000
16;140472.1718;6402299.9857;0.0000
17;140471.8332;6402291.9929;0.0000
18;140477.9576;6402299.5406;0.0000
19;140478.9144;6402298.4992;0.0000
20;140478.6779;6402292.9042;0.0000
21;140477.6365;6402291.9474;0.0000
22;140470.7917;6402291.0363;0.0000
23;140454.8062;6402291.7164;0.0000
